id,gu_name,name,rate,address,x_pos,y_pos,main_dishes,price,image_path
65,종로구,다운타우너,4.3,서울시 종로구 재동 85-3 1F,37.577459,126.9863113,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/65.png
66,종로구,델픽,4.3,서울시 종로구 계동 133-6,37.5812216,126.9869526,카페 / 디저트,만원 미만,../img/food_img/66.png
67,종로구,통의동 국빈관,4.3,서울시 종로구 통의동 38 1F,37.5766245,126.9738266,고기 요리,2만원-3만원,../img/food_img/67.png
68,종로구,스쿠퍼,4.3,서울시 종로구 통인동 158 1F,37.5783821,126.971187,카페 / 디저트,만원 미만,../img/food_img/68.png
69,종로구,화목순대국전문,4.3,서울시 종로구 당주동 40,37.57119,126.9747387,탕 / 찌개 / 전골,만원 미만,../img/food_img/69.png
70,종로구,어쩌다산책,4.3,서울시 종로구 동숭동 1-83 B1,37.5824658,127.0040158,카페 / 디저트,만원 미만,../img/food_img/70.png
71,종로구,뎁짜이,4.3,서울시 종로구 명륜4가 170-2,37.5823863,126.9992361,베트남 음식,만원-2만원,../img/food_img/71.png
72,종로구,반타이,4.3,서울시 종로구 재동 94-1,37.5771654,126.9864072,태국 음식,만원-2만원,../img/food_img/72.png
73,종로구,레이지버거클럽,4.3,서울시 종로구 부암동 254-7,37.5924687,126.9652925,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/73.png
74,종로구,이찌이스시,4.3,서울시 종로구 내수동 74 B1 114호,37.5737827,126.9731648,회 / 스시,4만원 이상,../img/food_img/74.png
75,종로구,차차 티클럽,4.3,서울시 종로구 창신동 461-2,37.5710878,127.0113739,카페 / 디저트,만원 미만,../img/food_img/75.png
76,종로구,학술적연구소,4.3,서울시 종로구 숭인동 1139 1F,37.5763034,127.0224692,전통 주점 / 포차,만원-2만원,../img/food_img/76.png
77,종로구,덕후선생,4.3,서울시 종로구 청진동 246 D타워 리플레이스광화문 4F,37.5710694,126.978929,정통 중식 / 일반 중식,만원-2만원,../img/food_img/77.png
78,종로구,안덕,4.3,서울시 종로구 옥인동 19-53 1F,37.5814981,126.9696613,탕 / 찌개 / 전골,만원-2만원,../img/food_img/78.png
79,종로구,노브13,4.3,서울시 종로구 체부동 18-9 1F,37.5786365,126.9706546,이탈리안,만원-2만원,../img/food_img/79.png
80,종로구,도트블랭킷,4.3,서울시 종로구 안국동 83,37.5770255,126.9841015,카페 / 디저트,만원 미만,../img/food_img/80.png
81,종로구,대련집,4.3,서울시 종로구 관수동 163,37.5684546,126.9890652,국수 / 면 요리,만원 미만,../img/food_img/81.png
82,종로구,퀴진라끌레,4.3,서울시 종로구 통인동 135-2,37.5792132,126.9702921,프랑스 음식,2만원-3만원,../img/food_img/82.png
83,종로구,히타토제면소,4.3,서울시 종로구 통인동 159 1F,37.5784627,126.9710873,라멘 / 소바 / 우동,만원-2만원,../img/food_img/83.png
84,종로구,코블러,4.3,서울시 종로구 내자동 157,37.5753045,126.9709071,칵테일 / 와인,2만원-3만원,../img/food_img/84.png
85,종로구,라쿠엔,4.3,서울시 종로구 낙원동 6 1F,37.5739997,126.9877527,퓨전 일식,만원-2만원,../img/food_img/85.png
86,종로구,고트델리,4.3,서울시 종로구 누하동 100 1F,37.5799201,126.9682358,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/86.png
87,종로구,델리노쉬,4.3,서울시 종로구 통인동 147-4 1F,37.5791455,126.9709218,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/87.png
88,종로구,계향각,4.3,서울시 종로구 동숭동 31-37 1F,37.5821048,127.0043083,정통 중식 / 일반 중식,4만원 이상,../img/food_img/88.png
89,종로구,리본윈도우,4.3,서울시 종로구 혜화동 163-27 윤서빌딩 1F,37.5843511,127.0024929,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/89.png
90,종로구,남대문막내횟집,4.3,서울시 종로구 관철동 263,37.5692028,126.983295,해산물 요리,만원-2만원,../img/food_img/90.png
91,종로구,커피브론즈,4.3,서울시 종로구 안국동 113,37.5770839,126.9848517,카페 / 디저트,만원 미만,../img/food_img/91.png
92,종로구,은성횟집,4.3,서울시 종로구 예지동 3-2,37.570096,127.0000982,해산물 요리,만원-2만원,../img/food_img/92.png
93,종로구,효도치킨,4.3,서울시 종로구 내자동 197 1-2F,37.5746346,126.9710606,닭 / 오리 요리,만원-2만원,../img/food_img/93.png
94,종로구,고메오드,4.3,서울시 종로구 삼청동 19-1,37.5877474,126.9818426,이탈리안,2만원-3만원,../img/food_img/94.png
95,종로구,동북화과왕,4.3,서울시 종로구 창신동 463-1 2F,37.5710258,127.0108666,기타 중식,만원-2만원,../img/food_img/95.png
96,종로구,청산손만두,4.3,서울시 종로구 명륜4가 112-7,37.5819766,127.0006037,탕 / 찌개 / 전골,만원 미만,../img/food_img/96.png
97,종로구,종로도담,4.3,서울시 종로구 청진동 46,37.5720561,126.9814039,한정식 / 백반 / 정통 한식,만원 미만,../img/food_img/97.png
98,종로구,라멘시미즈,4.3,서울시 종로구 신문로1가 238 신문로빌딩 B1 37호,37.5713397,126.9729421,돈부리 / 일본 카레 / 벤토,만원 미만,../img/food_img/98.png
99,종로구,친니,4.3,서울시 종로구 세종로 81-3 세종문화회관 B1F,37.5725254,126.9756429,정통 중식 / 일반 중식,만원-2만원,../img/food_img/99.png
100,중구,회현식당,4.8,서울시 중구 남창동 205-72,37.5570175,126.9776915,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/100.png
101,중구,오제제,4.8,서울시 중구 태평로1가 84 B3,37.5684273,126.9777398,까스 요리,만원-2만원,../img/food_img/101.png
102,중구,패스트리부티크,4.7,서울시 중구 장충동2가 202 서울신라호텔 1F,37.5567496,127.0060352,베이커리,4만원 이상,../img/food_img/102.png
103,중구,팔레드 신,4.6,서울시 중구 회현동1가 210 레스케이프호텔 6F,37.5600844,126.9796292,정통 중식 / 일반 중식,4만원 이상,../img/food_img/103.png
104,중구,유즈라멘,4.6,서울시 중구 만리동1가 53-8,37.5568928,126.968192,라멘 / 소바 / 우동,만원 미만,../img/food_img/104.png
105,중구,시미베,4.6,서울시 중구 신당동 247-14 2F,37.5649581,127.0144171,이자카야 / 오뎅 / 꼬치,만원-2만원,../img/food_img/105.png
106,중구,러시아케익,4.6,서울시 중구 광희동1가 134,37.5658276,127.0058837,카페 / 디저트,만원 미만,../img/food_img/106.png
107,중구,시키카츠,4.6,서울시 중구 신당동 122-9 1F,37.5638003,127.0183178,까스 요리,만원-2만원,../img/food_img/107.png
108,중구,유가,4.6,서울시 중구 회현동1가 117-5,37.5566619,126.9814677,정통 중식 / 일반 중식,만원-2만원,../img/food_img/108.png
109,중구,풍년 닭도리탕,4.6,서울시 중구 북창동 18-7,37.5630775,126.9777086,닭 / 오리 요리,만원-2만원,../img/food_img/109.png
110,중구,동강나루터,4.6,서울시 중구 수표동 56-10 백양빌딩,37.5668453,126.9885819,해산물 요리,만원-2만원,../img/food_img/110.png
111,중구,서울로인,4.6,서울시 중구 남대문로5가 541 서울스퀘어 B1 18호,37.5554652,126.9737482,고기 요리,4만원 이상,../img/food_img/111.png
112,중구,우래옥,4.5,서울시 중구 주교동 118-1,37.56819,126.9987367,국수 / 면 요리,만원-2만원,../img/food_img/112.png
113,중구,더파크뷰,4.5,서울시 중구 장충동2가 202 서울신라호텔 1F,37.5567496,127.0060352,뷔페,4만원 이상,../img/food_img/113.png
114,중구,스시조,4.5,서울시 중구 소공동 87-1 서울 웨스틴조선호텔 20F,37.5643856,126.9791788,정통 일식 / 일반 일식,4만원 이상,../img/food_img/114.png
115,중구,라망시크레,4.5,서울시 중구 회현동1가 210 레스케이프 호텔 26F,37.5600844,126.9796292,이탈리안,4만원 이상,../img/food_img/115.png
116,중구,미성옥,4.5,서울시 중구 명동1가 54-6 1F,37.5641605,126.9838923,탕 / 찌개 / 전골,만원-2만원,../img/food_img/116.png
117,중구,애성회관 한우곰탕,4.5,서울시 중구 북창동 93-36 세창빌딩 1F,37.5623964,126.978914,탕 / 찌개 / 전골,만원 미만,../img/food_img/117.png
118,중구,성심당케익부띠끄,4.5,대전시 중구 은행동 153,36.3275403,127.4268211,베이커리,만원 미만,../img/food_img/118.png
119,중구,리사르커피로스터스,4.5,서울시 중구 신당동 366-32,37.5524736,127.0104299,카페 / 디저트,만원 미만,../img/food_img/119.png
120,중구,홍연,4.5,서울시 중구 소공동 87-1 서울 웨스틴조선호텔 LLF,37.5643856,126.9791788,정통 중식 / 일반 중식,4만원 이상,../img/food_img/120.png
121,중구,해남낙지,4.5,서울시 중구 을지로6가 18-74 연동빌딩 B1,37.5667706,127.0067626,해산물 요리,만원-2만원,../img/food_img/121.png
122,중구,농민백암순대,4.5,서울시 중구 북창동 19-4,37.5625953,126.9771645,탕 / 찌개 / 전골,만원-2만원,../img/food_img/122.png
123,중구,백화양곱창1호,4.5,부산시 중구 남포동6가 33,35.0967892,129.0270616,고기 요리,3만원-4만원,../img/food_img/123.png
124,중구,아리아께,4.4,서울시 중구 장충동2가 202 서울신라호텔 2F,37.5567496,127.0060352,정통 일식 / 일반 일식,4만원 이상,../img/food_img/124.png
125,중구,을지면옥 (휴업중),4.4,서울시 중구 입정동 161,37.5675522,126.9928181,국수 / 면 요리,만원-2만원,../img/food_img/125.png
126,중구,주옥,4.4,서울시 중구 태평로2가 23 더 플라자 3F,37.5646452,126.9781534,퓨전 한식,4만원 이상,../img/food_img/126.png
127,중구,이재모피자,4.4,부산시 중구 신창동1가 2-1 2F,35.1020984,129.0305818,기타 양식,만원-2만원,../img/food_img/127.png
128,중구,아리아,4.4,서울시 중구 소공동 87-1 서울 웨스틴조선호텔,37.5643856,126.9791788,뷔페,4만원 이상,../img/food_img/128.png
129,중구,맷차,4.4,서울시 중구 명동1가 37-1,37.5646401,126.9847313,카페 / 디저트,만원 미만,../img/food_img/129.png
130,중구,호수집,4.4,서울시 중구 중림동 61-4,37.5590188,126.9685812,닭 / 오리 요리,만원-2만원,../img/food_img/130.png
131,중구,무교동북어국집,4.4,서울시 중구 다동 173,37.5677475,126.9798528,탕 / 찌개 / 전골,만원 미만,../img/food_img/131.png
132,중구,백송,4.4,서울시 중구 신당동 248-32 1F,37.5647753,127.0134533,고기 요리,3만원-4만원,../img/food_img/132.png
133,중구,우육미,4.4,서울시 중구 신당동 250-15,37.5652164,127.0130131,고기 요리,2만원-3만원,../img/food_img/133.png
134,중구,도림,4.4,서울시 중구 소공동 1 롯데호텔서울 본관 37F,37.5653,126.980979,정통 중식 / 일반 중식,4만원 이상,../img/food_img/134.png
135,중구,디라이프스타일키친,4.4,서울시 중구 태평로1가 84 서울파이낸스센터 B1 101호,37.568369,126.97779,세계음식 기타,2만원-3만원,../img/food_img/135.png
136,중구,계류관,4.4,서울시 중구 황학동 717 102-103호,37.5660865,127.0203022,닭 / 오리 요리,만원-2만원,../img/food_img/136.png
137,중구,무학,4.4,서울시 중구 신당동 472,37.5648404,127.0258881,고기 요리,만원-2만원,../img/food_img/137.png
138,중구,진짜해장국 대화정,4.4,서울시 중구 을지로6가 18-85 1F,37.5675598,127.007747,한정식 / 백반 / 정통 한식,만원-2만원,../img/food_img/138.png
139,중구,제주연탄집,4.4,서울시 중구 충무로4가 134-2,37.5622568,126.9947477,고기 요리,만원-2만원,../img/food_img/139.png
140,중구,전가복,4.4,인천시 중구 송학동3가 7-21,37.4724353,126.6252001,정통 중식 / 일반 중식,만원 미만,../img/food_img/140.png
141,중구,디핀,4.4,서울시 중구 흥인동 63 1F,37.5659388,127.0172172,칵테일 / 와인,3만원-4만원,../img/food_img/141.png
142,중구,신세계떡볶이,4.4,서울시 중구 명동1가 10-5,37.5643475,126.9850352,기타 한식,만원 미만,../img/food_img/142.png
143,중구,엘까페씨또바,4.4,서울시 중구 신당동 353-120 1F,37.5527577,127.0082984,카페 / 디저트,만원 미만,../img/food_img/143.png
144,중구,커피인쇄소,4.4,서울시 중구 필동1가 3-16 2F,37.5617814,126.9920246,카페 / 디저트,만원 미만,../img/food_img/144.png
145,중구,도우대디,4.4,서울시 중구 신당동 375-3,37.5586777,127.0117778,기타 양식,만원-2만원,../img/food_img/145.png
146,중구,나이스타임2,4.4,서울시 중구 다동 115 스몰하우스 빅도어 1F,37.5669231,126.9819379,이탈리안,2만원-3만원,../img/food_img/146.png
147,중구,무궁화,4.4,서울시 중구 소공동 1 롯데호텔서울 본관 38F,37.5653,126.980979,한정식 / 백반 / 정통 한식,4만원 이상,../img/food_img/147.png
148,중구,다동 황소막창,4.4,서울시 중구 다동 51-2,37.5677915,126.9805225,고기 요리,만원-2만원,../img/food_img/148.png
149,중구,오오토리,4.4,서울시 중구 신당동 368-82,37.5532884,127.0103166,이자카야 / 오뎅 / 꼬치,만원-2만원,../img/food_img/149.png
150,중구,빌리앤오티스,4.4,인천시 중구 운북동 583,37.5045826,126.5209105,베이커리,만원 미만,../img/food_img/150.png
151,중구,퀸즈베리도넛하우스,4.4,서울시 중구 신당동 377-43 1F,37.5573321,127.0102281,카페 / 디저트,만원 미만,../img/food_img/151.png
152,중구,OUSIA PATISSERIE,4.4,대전시 중구 은행동 137-1 1F,36.3296155,127.4255757,카페 / 디저트,만원 미만,../img/food_img/152.png
153,중구,홍산,4.4,서울시 중구 태평로2가 69-20 1F,37.5628005,126.976994,고기 요리,3만원-4만원,../img/food_img/153.png
154,중구,레브슈크레,4.4,대구시 중구 수동 37-1,35.8696279,128.5894759,카페 / 디저트,만원 미만,../img/food_img/154.png
155,중구,그릴드버거,4.4,인천시 중구 운서동 3067-8 1F,37.4404652,126.4575965,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/155.png
156,중구,칙피스,4.4,서울시 중구 충무로1가 52-5 신세계백화점 본점 B1,37.5609223,126.9811389,기타 양식,만원-2만원,../img/food_img/156.png
157,중구,금돼지식당,4.3,서울시 중구 신당동 370-69,37.5570994,127.0116712,고기 요리,2만원-3만원,../img/food_img/157.png
158,중구,진주회관,4.3,서울시 중구 서소문동 120-35,37.5623833,126.974488,국수 / 면 요리,만원-2만원,../img/food_img/158.png
159,중구,평양면옥,4.3,서울시 중구 장충동1가 13,37.5632136,127.0065949,국수 / 면 요리,만원-2만원,../img/food_img/159.png
160,중구,필동면옥,4.3,서울시 중구 필동3가 1-5,37.5603956,126.9969204,국수 / 면 요리,만원-2만원,../img/food_img/160.png
161,중구,더라이브러리,4.3,서울시 중구 장충동2가 202 서울신라호텔 1F,37.5567496,127.0060352,카페 / 디저트,2만원-3만원,../img/food_img/161.png
162,중구,사랑방칼국수,4.3,서울시 중구 충무로3가 23-1,37.5632809,126.9913673,국수 / 면 요리,만원 미만,../img/food_img/162.png
163,중구,이가네떡볶이,4.3,부산시 중구 부평동2가 16,35.1015333,129.0260173,기타 한식,만원 미만,../img/food_img/163.png
164,중구,광화문국밥,4.3,서울시 중구 정동 1-48,37.568942,126.9755045,탕 / 찌개 / 전골,만원-2만원,../img/food_img/164.png
165,중구,르빵,4.3,서울시 중구 명동2가 1-1,37.5630786,126.9869944,베이커리,만원 미만,../img/food_img/165.png
166,중구,나인스게이트,4.3,서울시 중구 소공동 87-1 서울 웨스틴조선호텔 LF,37.5643856,126.9791788,스테이크 / 바베큐,4만원 이상,../img/food_img/166.png
167,중구,은화계,4.3,서울시 중구 신당동 248-2 금성빌딩 1F,37.5560644,127.0089668,닭 / 오리 요리,만원-2만원,../img/food_img/167.png
168,중구,주신당,4.3,서울시 중구 흥인동 63,37.5659388,127.0172172,칵테일 / 와인,만원-2만원,../img/food_img/168.png
169,중구,다만프레르,4.3,서울시 중구 태평로1가 84 B1 107호,37.5684273,126.9777398,카페 / 디저트,만원 미만,../img/food_img/169.png
170,중구,오장동흥남집,4.3,서울시 중구 오장동 101-7,37.5642679,127.000572,국수 / 면 요리,만원-2만원,../img/food_img/170.png
171,중구,멘텐,4.3,서울시 중구 충무로2가 12-3 동북빌딩 1F,37.5619628,126.9885965,돈부리 / 일본 카레 / 벤토,만원-2만원,../img/food_img/171.png
172,중구,로스트앤파운드,4.3,서울시 중구 초동 17-2 2F 202호,37.5651334,126.9931736,치킨 / 호프 / 펍,3만원-4만원,../img/food_img/172.png
173,중구,부민옥,4.3,서울시 중구 다동 177-2,37.5675077,126.9803135,탕 / 찌개 / 전골,만원 미만,../img/food_img/173.png
174,중구,평안도족발집,4.3,서울시 중구 장충동1가 62-16,37.5602626,127.0060498,고기 요리,만원-2만원,../img/food_img/174.png
176,중구,Karamel,4.3,대전시 중구 선화동 231 아이리스빌딩,36.328851,127.4225702,기타 양식,만원 미만,../img/food_img/176.png
177,중구,이남장,4.3,서울시 중구 을지로2가 101-32,37.5666454,126.9886558,탕 / 찌개 / 전골,만원-2만원,../img/food_img/177.png
178,중구,페닌슐라,4.3,서울시 중구 소공동 1 롯데호텔서울 본관 1F,37.5653,126.980979,이탈리안,4만원 이상,../img/food_img/178.png
